,clip,target,pred_x,pred_y,pred,diff,rat,LR,start,duration
774,Nongrooming_930302_L57980_004819,0,0,0,0,0,930302,L,57980,10
775,Nongrooming_930302_L58005_004820,0,0,0,0,0,930302,L,58005,30
776,Nongrooming_930302_L58075_004823,0,0,0,0,0,930302,L,58075,25
777,Nongrooming_930302_L58115_004825,0,0,0,0,0,930302,L,58115,65
778,Nongrooming_930302_L58190_004829,0,0,0,0,0,930302,L,58190,75
779,Nongrooming_930302_L58315_004835,0,0,0,0,0,930302,L,58315,20
780,Nongrooming_930302_L58345_004837,0,0,0,0,0,930302,L,58345,15
781,Nongrooming_930302_L58400_004840,0,0,0,0,0,930302,L,58400,15
782,Nongrooming_930302_L58425_004841,0,0,0,0,0,930302,L,58425,30
783,Nongrooming_930302_L58650_004852,0,0,0,0,0,930302,L,58650,20
784,Nongrooming_930302_L58695_004854,0,0,0,0,0,930302,L,58695,15
785,Nongrooming_930302_L58765_004858,0,0,0,0,0,930302,L,58765,30
786,Nongrooming_930302_L58805_004900,0,0,1,0,0,930302,L,58805,65
787,Nongrooming_930302_L58960_004908,0,0,0,0,0,930302,L,58960,30
788,Nongrooming_930302_L59010_004910,0,0,1,0,0,930302,L,59010,25
789,Nongrooming_930302_L59110_004915,0,0,0,0,0,930302,L,59110,20
790,Nongrooming_930302_L59150_004917,0,0,0,0,0,930302,L,59150,10
791,Nongrooming_930302_L59170_004918,0,0,0,0,0,930302,L,59170,50
792,Nongrooming_930302_L59390_004929,0,0,0,0,0,930302,L,59390,10
793,Nongrooming_930302_L59410_004930,0,0,0,0,0,930302,L,59410,10
794,Nongrooming_930302_L59465_004933,0,0,0,0,0,930302,L,59465,20
795,Nongrooming_930302_L59500_004935,0,0,0,0,0,930302,L,59500,10
796,Nongrooming_930302_L59585_004939,0,0,0,0,0,930302,L,59585,25
797,Nongrooming_930302_L59910_004955,0,1,1,1,-1,930302,L,59910,45
798,Nongrooming_930302_L59990_004959,0,0,0,0,0,930302,L,59990,15
799,Nongrooming_930302_L60380_005019,0,0,0,0,0,930302,L,60380,25
800,Nongrooming_930302_L60635_005031,0,0,0,0,0,930302,L,60635,15
801,Nongrooming_930302_L60675_005033,0,0,0,0,0,930302,L,60675,10
802,Nongrooming_930302_L60700_005035,0,0,0,0,0,930302,L,60700,10
803,Nongrooming_930302_L60990_005049,0,1,0,0,0,930302,L,60990,140
804,Nongrooming_930302_L61150_005057,0,0,0,0,0,930302,L,61150,15
805,Nongrooming_930302_L61185_005059,0,0,0,0,0,930302,L,61185,25
806,Nongrooming_930302_L61235_005101,0,0,0,0,0,930302,L,61235,85
807,Nongrooming_930302_L61370_005108,0,0,0,0,0,930302,L,61370,25
808,Nongrooming_930302_L61410_005110,0,0,0,0,0,930302,L,61410,40
809,Nongrooming_930302_L61515_005115,0,0,0,0,0,930302,L,61515,20
810,Nongrooming_930302_L61660_005123,0,0,0,0,0,930302,L,61660,95
811,Nongrooming_930302_L61810_005130,0,1,1,1,-1,930302,L,61810,25
812,Nongrooming_930302_L61920_005136,0,0,0,0,0,930302,L,61920,10
813,Nongrooming_930302_L61945_005137,0,0,0,0,0,930302,L,61945,25
814,Nongrooming_930302_L62020_005141,0,0,0,0,0,930302,L,62020,10
815,Nongrooming_930302_L62050_005142,0,0,0,0,0,930302,L,62050,10
816,Nongrooming_930302_L62220_005151,0,0,0,0,0,930302,L,62220,100
817,Nongrooming_930302_L62335_005156,0,0,0,0,0,930302,L,62335,25
818,Nongrooming_930302_L62370_005158,0,0,0,0,0,930302,L,62370,10
819,Nongrooming_930302_L62395_005159,0,0,0,0,0,930302,L,62395,10
820,Nongrooming_930302_L62530_005206,0,0,0,0,0,930302,L,62530,15
821,Nongrooming_930302_L62555_005207,0,0,0,0,0,930302,L,62555,25
822,Nongrooming_930302_L62720_005216,0,0,0,0,0,930302,L,62720,45
823,Nongrooming_930302_L63180_005239,0,1,0,0,0,930302,L,63180,10
824,Nongrooming_930302_L63255_005242,0,0,0,0,0,930302,L,63255,10
825,Nongrooming_930302_L63330_005246,0,1,0,0,0,930302,L,63330,20
826,Nongrooming_930302_L63375_005248,0,0,1,0,0,930302,L,63375,25
827,Nongrooming_930302_L63460_005253,0,0,0,0,0,930302,L,63460,40
828,Nongrooming_930302_L63520_005256,0,0,0,0,0,930302,L,63520,20
829,Nongrooming_930302_L63560_005258,0,0,0,0,0,930302,L,63560,15
830,Nongrooming_930302_L63595_005259,0,0,0,0,0,930302,L,63595,10
831,Nongrooming_930302_L63625_005301,0,0,0,0,0,930302,L,63625,15
832,Nongrooming_930302_L63695_005304,0,0,0,0,0,930302,L,63695,20
833,Nongrooming_930302_L63750_005307,0,0,0,0,0,930302,L,63750,75
834,Nongrooming_930302_L63840_005312,0,0,1,0,0,930302,L,63840,20
835,Nongrooming_930302_L63875_005313,0,0,0,0,0,930302,L,63875,10
836,Nongrooming_930302_L63915_005315,0,0,0,0,0,930302,L,63915,20
837,Nongrooming_930302_L64250_005332,0,0,0,0,0,930302,L,64250,15
838,Nongrooming_930302_L64470_005343,0,0,0,0,0,930302,L,64470,15
839,Nongrooming_930302_L64715_005355,0,0,0,0,0,930302,L,64715,15
840,Nongrooming_930302_L65360_005428,0,0,0,0,0,930302,L,65360,15
841,Nongrooming_930302_L65700_005445,0,0,0,0,0,930302,L,65700,25
842,Nongrooming_930302_L65915_005455,0,0,1,0,0,930302,L,65915,25
843,Nongrooming_930302_L66165_005508,0,0,0,0,0,930302,L,66165,15
844,Nongrooming_930302_L66195_005509,0,0,0,0,0,930302,L,66195,15
845,Nongrooming_930302_L66225_005511,0,0,1,0,0,930302,L,66225,15
846,Nongrooming_930302_L66470_005523,0,0,1,0,0,930302,L,66470,15
847,Nongrooming_930302_L66565_005528,0,0,0,0,0,930302,L,66565,20
848,Nongrooming_930302_L66700_005535,0,0,0,0,0,930302,L,66700,20
849,Nongrooming_930302_L66960_005548,0,0,0,0,0,930302,L,66960,15
850,Nongrooming_930302_L66985_005549,0,0,0,0,0,930302,L,66985,30
851,Nongrooming_930302_L67060_005553,0,0,0,0,0,930302,L,67060,15
852,Nongrooming_930302_L67330_005606,0,0,0,0,0,930302,L,67330,15
853,Nongrooming_930302_L67425_005611,0,0,0,0,0,930302,L,67425,10
854,Nongrooming_930302_L67445_005612,0,0,0,0,0,930302,L,67445,20
855,Nongrooming_930302_L67565_005618,0,0,0,0,0,930302,L,67565,15
856,Nongrooming_930302_L67640_005622,0,0,0,0,0,930302,L,67640,15
857,Nongrooming_930302_L67670_005623,0,0,0,0,0,930302,L,67670,15
858,Nongrooming_930302_L67790_005629,0,0,0,0,0,930302,L,67790,20
859,Nongrooming_930302_L67860_005633,0,0,0,0,0,930302,L,67860,10
860,Nongrooming_930302_L67880_005634,0,0,0,0,0,930302,L,67880,15
861,Nongrooming_930302_L67920_005636,0,0,0,0,0,930302,L,67920,10
862,Nongrooming_930302_L67950_005637,0,0,0,0,0,930302,L,67950,150
863,Nongrooming_930302_L68190_005649,0,0,0,0,0,930302,L,68190,15
864,Nongrooming_930302_L68245_005652,0,0,0,0,0,930302,L,68245,25
865,Nongrooming_930302_L68285_005654,0,0,0,0,0,930302,L,68285,25
866,Nongrooming_930302_L68320_005656,0,0,1,0,0,930302,L,68320,30
867,Nongrooming_930302_L68365_005658,0,0,0,0,0,930302,L,68365,35
868,Nongrooming_930302_L68435_005701,0,0,0,0,0,930302,L,68435,15
869,Nongrooming_930302_L68610_005710,0,0,0,0,0,930302,L,68610,35
870,Nongrooming_930302_L68655_005712,0,0,0,0,0,930302,L,68655,15
871,Nongrooming_930302_L68680_005714,0,0,0,0,0,930302,L,68680,35
872,Nongrooming_930302_L68730_005716,0,0,0,0,0,930302,L,68730,10
873,Nongrooming_930302_L68765_005718,0,1,0,0,0,930302,L,68765,115
874,Nongrooming_930302_L68950_005727,0,1,0,0,0,930302,L,68950,10
875,Nongrooming_930302_L68980_005729,0,0,0,0,0,930302,L,68980,35
876,Nongrooming_930302_L69035_005731,0,0,0,0,0,930302,L,69035,15
877,Nongrooming_930302_L69090_005734,0,1,0,0,0,930302,L,69090,25
878,Nongrooming_930302_L69130_005736,0,0,0,0,0,930302,L,69130,10
879,Nongrooming_930302_L69170_005738,0,0,1,0,0,930302,L,69170,25
880,Nongrooming_930302_L69240_005742,0,0,0,0,0,930302,L,69240,40
881,Nongrooming_930302_L69305_005745,0,0,1,0,0,930302,L,69305,45
882,Nongrooming_930302_L69415_005750,0,0,0,0,0,930302,L,69415,35
883,Nongrooming_930302_L69500_005755,0,0,0,0,0,930302,L,69500,25
884,Nongrooming_930302_L69535_005756,0,0,0,0,0,930302,L,69535,10
885,Nongrooming_930302_L69560_005758,0,0,0,0,0,930302,L,69560,25
886,Nongrooming_930302_L69640_005802,0,0,0,0,0,930302,L,69640,80
887,Nongrooming_930302_L69730_005806,0,0,0,0,0,930302,L,69730,35
888,Nongrooming_930302_L69830_005811,0,0,0,0,0,930302,L,69830,10
889,Nongrooming_930302_L70740_005857,0,0,0,0,0,930302,L,70740,40
890,Nongrooming_930302_L71055_005912,0,0,0,0,0,930302,L,71055,25
891,Nongrooming_930302_L71125_005916,0,0,0,0,0,930302,L,71125,20
892,Nongrooming_930302_L71220_005921,0,0,0,0,0,930302,L,71220,15
893,Nongrooming_930302_L71380_005929,0,0,0,0,0,930302,L,71380,15
894,Nongrooming_930302_L71595_005939,0,0,0,0,0,930302,L,71595,55
895,Nongrooming_930302_L71700_005945,0,0,0,0,0,930302,L,71700,35
896,Nongrooming_930302_L71770_005948,0,0,0,0,0,930302,L,71770,20
897,Nongrooming_930302_L72180_010009,0,0,0,0,0,930302,L,72180,15
898,Nongrooming_930302_L72740_010037,0,1,1,1,-1,930302,L,72740,20
899,Nongrooming_930302_L72775_010038,0,0,0,0,0,930302,L,72775,15
900,Nongrooming_930302_L72810_010040,0,0,0,0,0,930302,L,72810,35
901,Nongrooming_930302_L72905_010045,0,0,0,0,0,930302,L,72905,15
902,Nongrooming_930302_L73110_010055,0,0,0,0,0,930302,L,73110,20
903,Nongrooming_930302_L73520_010116,0,0,0,0,0,930302,L,73520,55
904,Nongrooming_930302_L73815_010130,0,0,0,0,0,930302,L,73815,20
905,Nongrooming_930302_L73855_010132,0,1,1,1,-1,930302,L,73855,55
906,Nongrooming_930302_L73920_010136,0,1,1,1,-1,930302,L,73920,50
907,Nongrooming_930302_L74350_010157,0,0,0,0,0,930302,L,74350,15
908,Nongrooming_930302_L74375_010158,0,0,0,0,0,930302,L,74375,15
909,Nongrooming_930302_L74415_010200,0,0,0,0,0,930302,L,74415,20
910,Nongrooming_930302_L74525_010206,0,0,0,0,0,930302,L,74525,15
911,Nongrooming_930302_L74565_010208,0,0,0,0,0,930302,L,74565,10
912,Nongrooming_930302_L74585_010209,0,0,0,0,0,930302,L,74585,35
913,Nongrooming_930302_L74700_010215,0,1,1,1,-1,930302,L,74700,20
914,Nongrooming_930302_L74930_010226,0,0,0,0,0,930302,L,74930,15
915,Nongrooming_930302_L75320_010246,0,1,0,0,0,930302,L,75320,15
916,Nongrooming_930302_L75810_010310,0,0,0,0,0,930302,L,75810,40
917,Nongrooming_930302_L76795_010359,0,0,0,0,0,930302,L,76795,15
918,Nongrooming_930302_L76900_010405,0,0,0,0,0,930302,L,76900,10
919,Nongrooming_930302_L76930_010406,0,0,0,0,0,930302,L,76930,10
920,Nongrooming_930302_L77180_010419,0,0,1,0,0,930302,L,77180,20
921,Nongrooming_930302_L77410_010430,0,0,0,0,0,930302,L,77410,20
922,Nongrooming_930302_L77710_010445,0,0,0,0,0,930302,L,77710,35
923,Nongrooming_930302_L78295_010514,0,0,0,0,0,930302,L,78295,15
924,Nongrooming_930302_L78460_010523,0,0,0,0,0,930302,L,78460,25
925,Nongrooming_930302_L78595_010529,0,0,0,0,0,930302,L,78595,15
926,Nongrooming_930302_L78760_010538,0,0,0,0,0,930302,L,78760,15
927,Nongrooming_930302_L79005_010550,0,0,0,0,0,930302,L,79005,15
928,Nongrooming_930302_L79030_010551,0,0,0,0,0,930302,L,79030,15
929,Nongrooming_930302_L79110_010555,0,0,0,0,0,930302,L,79110,10
930,Nongrooming_930302_L79130_010556,0,0,0,0,0,930302,L,79130,10
931,Nongrooming_930302_L79260_010603,0,0,0,0,0,930302,L,79260,15
932,Nongrooming_930302_L79450_010612,0,0,0,0,0,930302,L,79450,15
933,Nongrooming_930302_L79695_010624,0,0,0,0,0,930302,L,79695,15
934,Nongrooming_930302_L80100_010645,0,0,0,0,0,930302,L,80100,10
935,Nongrooming_930302_L80120_010646,0,0,0,0,0,930302,L,80120,15
936,Nongrooming_930302_L80505_010705,0,0,0,0,0,930302,L,80505,10
937,Nongrooming_930302_L80525_010706,0,0,0,0,0,930302,L,80525,10
938,Nongrooming_930302_L80915_010725,0,0,0,0,0,930302,L,80915,20
939,Nongrooming_930302_L81010_010730,0,0,0,0,0,930302,L,81010,20
940,Nongrooming_930302_L81435_010751,0,1,0,0,0,930302,L,81435,15
941,Nongrooming_930302_L81720_010806,0,1,0,0,0,930302,L,81720,15
942,Nongrooming_930302_L81825_010811,0,1,1,1,-1,930302,L,81825,20
943,Nongrooming_930302_L82595_010849,0,1,0,0,0,930302,L,82595,10
944,Nongrooming_930302_L82620_010851,0,1,0,0,0,930302,L,82620,15
945,Nongrooming_930302_R00080_000004,0,0,0,0,0,930302,R,00080,10
946,Nongrooming_930302_R00105_000005,0,0,0,0,0,930302,R,00105,10
947,Nongrooming_930302_R00140_000007,0,0,0,0,0,930302,R,00140,90
948,Nongrooming_930302_R00240_000012,0,0,0,0,0,930302,R,00240,40
949,Nongrooming_930302_R00470_000023,0,0,0,0,0,930302,R,00470,35
950,Nongrooming_930302_R00525_000026,0,0,0,0,0,930302,R,00525,20
951,Nongrooming_930302_R00590_000029,0,1,0,0,0,930302,R,00590,35
952,Nongrooming_930302_R00780_000039,0,1,0,0,0,930302,R,00780,35
953,Nongrooming_930302_R00825_000041,0,0,0,0,0,930302,R,00825,190
954,Nongrooming_930302_R01030_000051,0,0,0,0,0,930302,R,01030,95
955,Nongrooming_930302_R01140_000057,0,0,0,0,0,930302,R,01140,20
956,Nongrooming_930302_R01170_000058,0,0,0,0,0,930302,R,01170,75
957,Nongrooming_930302_R01260_000103,0,0,0,0,0,930302,R,01260,140
958,Nongrooming_930302_R01535_000116,0,0,0,0,0,930302,R,01535,15
959,Nongrooming_930302_R01825_000131,0,0,0,0,0,930302,R,01825,20
960,Nongrooming_930302_R01880_000134,0,1,0,0,0,930302,R,01880,45
961,Nongrooming_930302_R01940_000137,0,1,0,0,0,930302,R,01940,10
962,Nongrooming_930302_R02440_000202,0,0,0,0,0,930302,R,02440,40
963,Nongrooming_930302_R02565_000208,0,0,0,0,0,930302,R,02565,60
964,Nongrooming_930302_R02680_000214,0,0,0,0,0,930302,R,02680,15
965,Nongrooming_930302_R03000_000230,0,0,0,0,0,930302,R,03000,10
966,Nongrooming_930302_R03030_000231,0,0,0,0,0,930302,R,03030,10
967,Nongrooming_930302_R03060_000233,0,0,0,0,0,930302,R,03060,10
968,Nongrooming_930302_R03125_000236,0,0,1,0,0,930302,R,03125,15
969,Nongrooming_930302_R03150_000237,0,0,1,0,0,930302,R,03150,15
970,Nongrooming_930302_R03465_000253,0,0,0,0,0,930302,R,03465,20
971,Nongrooming_930302_R03580_000259,0,0,0,0,0,930302,R,03580,45
972,Nongrooming_930302_R03735_000306,0,0,1,0,0,930302,R,03735,30
973,Nongrooming_930302_R03990_000319,0,0,1,0,0,930302,R,03990,25
974,Nongrooming_930302_R04175_000328,0,0,0,0,0,930302,R,04175,45
975,Nongrooming_930302_R04270_000333,0,0,0,0,0,930302,R,04270,25
976,Nongrooming_930302_R04490_000344,0,1,1,1,-1,930302,R,04490,25
977,Nongrooming_930302_R04755_000357,0,1,0,0,0,930302,R,04755,15
978,Nongrooming_930302_R04890_000404,0,1,0,0,0,930302,R,04890,45
979,Nongrooming_930302_R04990_000409,0,0,0,0,0,930302,R,04990,30
980,Nongrooming_930302_R05090_000414,0,0,1,0,0,930302,R,05090,25
981,Nongrooming_930302_R05125_000416,0,0,0,0,0,930302,R,05125,20
982,Nongrooming_930302_R05180_000419,0,1,0,0,0,930302,R,05180,40
983,Nongrooming_930302_R05230_000421,0,0,0,0,0,930302,R,05230,10
984,Nongrooming_930302_R05370_000428,0,0,0,0,0,930302,R,05370,20
985,Nongrooming_930302_R05460_000433,0,0,0,0,0,930302,R,05460,15
986,Nongrooming_930302_R05495_000434,0,0,0,0,0,930302,R,05495,15
987,Nongrooming_930302_R05680_000444,0,0,0,0,0,930302,R,05680,15
988,Nongrooming_930302_R05745_000447,0,0,0,0,0,930302,R,05745,15
989,Nongrooming_930302_R05890_000454,0,0,0,0,0,930302,R,05890,15
990,Nongrooming_930302_R05915_000455,0,0,0,0,0,930302,R,05915,15
991,Nongrooming_930302_R05940_000457,0,0,0,0,0,930302,R,05940,20
992,Nongrooming_930302_R05975_000458,0,0,0,0,0,930302,R,05975,20
993,Nongrooming_930302_R06005_000500,0,0,0,0,0,930302,R,06005,20
994,Nongrooming_930302_R06170_000508,0,0,0,0,0,930302,R,06170,25
995,Nongrooming_930302_R06210_000510,0,0,0,0,0,930302,R,06210,20
996,Nongrooming_930302_R06305_000515,0,0,0,0,0,930302,R,06305,20
997,Nongrooming_930302_R06510_000525,0,0,0,0,0,930302,R,06510,75
998,Nongrooming_930302_R06605_000530,0,0,0,0,0,930302,R,06605,15
999,Nongrooming_930302_R06695_000534,0,0,1,0,0,930302,R,06695,20
1000,Nongrooming_930302_R06735_000536,0,0,0,0,0,930302,R,06735,60
1001,Nongrooming_930302_R06805_000540,0,0,0,0,0,930302,R,06805,10
1002,Nongrooming_930302_R06905_000545,0,0,0,0,0,930302,R,06905,30
1003,Nongrooming_930302_R06950_000547,0,0,0,0,0,930302,R,06950,15
1004,Nongrooming_930302_R06980_000549,0,0,1,0,0,930302,R,06980,20
1005,Nongrooming_930302_R07090_000554,0,0,0,0,0,930302,R,07090,40
1006,Nongrooming_930302_R07245_000602,0,0,0,0,0,930302,R,07245,15
1007,Nongrooming_930302_R07285_000604,0,0,0,0,0,930302,R,07285,30
1008,Nongrooming_930302_R07715_000625,0,0,0,0,0,930302,R,07715,35
1009,Nongrooming_930302_R07765_000628,0,0,0,0,0,930302,R,07765,35
1010,Nongrooming_930302_R07810_000630,0,0,0,0,0,930302,R,07810,10
1011,Nongrooming_930302_R08140_000647,0,0,0,0,0,930302,R,08140,15
1012,Nongrooming_930302_R08175_000648,0,0,0,0,0,930302,R,08175,10
1013,Nongrooming_930302_R08195_000649,0,0,0,0,0,930302,R,08195,15
1014,Nongrooming_930302_R08255_000652,0,1,0,0,0,930302,R,08255,45
1015,Nongrooming_930302_R08320_000656,0,0,0,0,0,930302,R,08320,15
1016,Nongrooming_930302_R08390_000659,0,0,1,0,0,930302,R,08390,25
1017,Nongrooming_930302_R08470_000703,0,0,0,0,0,930302,R,08470,35
1018,Nongrooming_930302_R08515_000705,0,1,0,0,0,930302,R,08515,30
1019,Nongrooming_930302_R08565_000708,0,1,0,0,0,930302,R,08565,10
1020,Nongrooming_930302_R08590_000709,0,0,1,0,0,930302,R,08590,115
1021,Nongrooming_930302_R08735_000716,0,0,0,0,0,930302,R,08735,15
1022,Nongrooming_930302_R08855_000722,0,0,0,0,0,930302,R,08855,35
1023,Nongrooming_930302_R09235_000741,0,1,0,0,0,930302,R,09235,30
1024,Nongrooming_930302_R09430_000751,0,0,0,0,0,930302,R,09430,25
1025,Nongrooming_930302_R09670_000803,0,0,0,0,0,930302,R,09670,15
1026,Nongrooming_930302_R09805_000810,0,1,1,1,-1,930302,R,09805,15
1027,Nongrooming_930302_R10775_000858,0,0,0,0,0,930302,R,10775,20
1028,Nongrooming_930302_R11010_000910,0,0,0,0,0,930302,R,11010,10
1029,Nongrooming_930302_R11035_000911,0,0,0,0,0,930302,R,11035,25
1030,Nongrooming_930302_R11165_000918,0,0,1,0,0,930302,R,11165,15
1031,Nongrooming_930302_R11195_000919,0,1,0,0,0,930302,R,11195,15
1032,Nongrooming_930302_R12775_001038,0,1,0,0,0,930302,R,12775,15
1033,Nongrooming_930302_R12805_001040,0,1,0,0,0,930302,R,12805,30
1034,Nongrooming_930302_R13430_001111,0,0,0,0,0,930302,R,13430,10
1035,Nongrooming_930302_R13740_001127,0,0,0,0,0,930302,R,13740,40
1036,Nongrooming_930302_R13900_001135,0,0,0,0,0,930302,R,13900,30
1037,Nongrooming_930302_R13965_001138,0,0,0,0,0,930302,R,13965,15
1038,Nongrooming_930302_R14110_001145,0,0,0,0,0,930302,R,14110,20
1039,Nongrooming_930302_R14815_001220,0,0,0,0,0,930302,R,14815,45
1040,Nongrooming_930302_R14905_001225,0,0,0,0,0,930302,R,14905,25
1041,Nongrooming_930302_R14980_001229,0,0,0,0,0,930302,R,14980,15
1042,Nongrooming_930302_R15240_001242,0,0,0,0,0,930302,R,15240,20
1043,Nongrooming_930302_R15320_001246,0,0,0,0,0,930302,R,15320,15
1044,Nongrooming_930302_R15380_001249,0,0,0,0,0,930302,R,15380,15
1045,Nongrooming_930302_R15615_001300,0,0,0,0,0,930302,R,15615,25
1046,Nongrooming_930302_R15745_001307,0,0,0,0,0,930302,R,15745,95
1047,Nongrooming_930302_R16180_001329,0,0,1,0,0,930302,R,16180,30
1048,Nongrooming_930302_R16225_001331,0,1,1,1,-1,930302,R,16225,70
1049,Nongrooming_930302_R16345_001337,0,0,0,0,0,930302,R,16345,35
1050,Nongrooming_930302_R16410_001340,0,0,0,0,0,930302,R,16410,10
1051,Nongrooming_930302_R16440_001342,0,0,0,0,0,930302,R,16440,10
1052,Nongrooming_930302_R16535_001346,0,0,0,0,0,930302,R,16535,30
1053,Nongrooming_930302_R16980_001409,0,0,0,0,0,930302,R,16980,15
1054,Nongrooming_930302_R17285_001424,0,0,0,0,0,930302,R,17285,40
1055,Nongrooming_930302_R18050_001502,0,0,0,0,0,930302,R,18050,15
1056,Nongrooming_930302_R18625_001531,0,0,0,0,0,930302,R,18625,15
1057,Nongrooming_930302_R18695_001534,0,0,0,0,0,930302,R,18695,10
1058,Nongrooming_930302_R18715_001535,0,0,0,0,0,930302,R,18715,20
1059,Nongrooming_930302_R18845_001542,0,0,0,0,0,930302,R,18845,15
1060,Nongrooming_930302_R18960_001548,0,0,0,0,0,930302,R,18960,30
1061,Nongrooming_930302_R19005_001550,0,0,0,0,0,930302,R,19005,15
1062,Nongrooming_930302_R19210_001600,0,0,0,0,0,930302,R,19210,30
1063,Nongrooming_930302_R19285_001604,0,1,1,1,-1,930302,R,19285,100
1064,Nongrooming_930302_R20130_001646,0,0,1,0,0,930302,R,20130,20
1065,Nongrooming_930302_R20175_001648,0,0,0,0,0,930302,R,20175,30
1066,Nongrooming_930302_R20285_001654,0,0,0,0,0,930302,R,20285,10
1067,Nongrooming_930302_R20310_001655,0,0,0,0,0,930302,R,20310,15
1068,Nongrooming_930302_R21225_001741,0,0,0,0,0,930302,R,21225,25
1069,Nongrooming_930302_R21270_001743,0,0,0,0,0,930302,R,21270,10
1070,Nongrooming_930302_R21290_001744,0,0,0,0,0,930302,R,21290,10
1071,Nongrooming_930302_R21350_001747,0,0,0,0,0,930302,R,21350,15
1072,Nongrooming_930302_R21425_001751,0,0,1,0,0,930302,R,21425,25
1073,Nongrooming_930302_R21475_001753,0,0,0,0,0,930302,R,21475,15
1074,Nongrooming_930302_R22275_001833,0,0,0,0,0,930302,R,22275,45
1075,Nongrooming_930302_R22945_001907,0,0,0,0,0,930302,R,22945,30
1076,Nongrooming_930302_R23535_001936,0,1,0,0,0,930302,R,23535,10
1077,Nongrooming_930302_R23560_001938,0,0,0,0,0,930302,R,23560,20
1078,Nongrooming_930302_R23815_001950,0,0,0,0,0,930302,R,23815,20
1079,Nongrooming_930302_R23855_001952,0,0,0,0,0,930302,R,23855,15
1080,Nongrooming_930302_R23990_001959,0,0,0,0,0,930302,R,23990,15
1081,Nongrooming_930302_R24155_002007,0,0,0,0,0,930302,R,24155,20
1082,Nongrooming_930302_R24305_002015,0,0,0,0,0,930302,R,24305,30
1083,Nongrooming_930302_R24500_002025,0,1,1,1,-1,930302,R,24500,30
1084,Nongrooming_930302_R24630_002031,0,1,0,0,0,930302,R,24630,15
1085,Nongrooming_930302_R25905_002135,0,1,0,0,0,930302,R,25905,15
1086,Nongrooming_930302_R25950_002137,0,1,0,0,0,930302,R,25950,25
1087,Nongrooming_930302_R26165_002148,0,0,0,0,0,930302,R,26165,230
1088,Nongrooming_930302_R26405_002200,0,0,0,0,0,930302,R,26405,10
1089,Nongrooming_930302_R26425_002201,0,0,0,0,0,930302,R,26425,50
1090,Nongrooming_930302_R26485_002204,0,0,0,0,0,930302,R,26485,25
1091,Nongrooming_930302_R26525_002206,0,0,0,0,0,930302,R,26525,15
1092,Nongrooming_930302_R26590_002209,0,0,0,0,0,930302,R,26590,20
1093,Nongrooming_930302_R26625_002211,0,0,0,0,0,930302,R,26625,10
1094,Nongrooming_930302_R26655_002212,0,0,0,0,0,930302,R,26655,20
1095,Nongrooming_930302_R26685_002214,0,0,0,0,0,930302,R,26685,25
1096,Nongrooming_930302_R26765_002218,0,0,0,0,0,930302,R,26765,15
1097,Nongrooming_930302_R26940_002227,0,0,0,0,0,930302,R,26940,25
1098,Nongrooming_930302_R27235_002241,0,0,0,0,0,930302,R,27235,25
1099,Nongrooming_930302_R27275_002243,0,0,0,0,0,930302,R,27275,15
1100,Nongrooming_930302_R27535_002256,0,1,1,1,-1,930302,R,27535,80
1101,Nongrooming_930302_R27635_002301,0,1,0,0,0,930302,R,27635,100
1102,Nongrooming_930302_R27805_002310,0,0,0,0,0,930302,R,27805,15
1103,Nongrooming_930302_R27900_002315,0,0,0,0,0,930302,R,27900,15
1104,Nongrooming_930302_R28070_002323,0,1,0,0,0,930302,R,28070,45
1105,Nongrooming_930302_R29425_002431,0,1,0,0,0,930302,R,29425,35
1106,Nongrooming_930302_R29480_002434,0,1,0,0,0,930302,R,29480,10
1107,Nongrooming_930302_R29500_002435,0,0,0,0,0,930302,R,29500,10
1108,Nongrooming_930302_R29550_002437,0,0,0,0,0,930302,R,29550,15
1109,Nongrooming_930302_R29595_002439,0,1,1,1,-1,930302,R,29595,40
1110,Nongrooming_930302_R30055_002502,0,1,0,0,0,930302,R,30055,15
1111,Nongrooming_930302_R30200_002510,0,1,0,0,0,930302,R,30200,20
1112,Nongrooming_930302_R30370_002518,0,1,0,0,0,930302,R,30370,20
1113,Nongrooming_930302_R30835_002541,0,1,1,1,-1,930302,R,30835,25
1114,Nongrooming_930302_R31335_002606,0,1,0,0,0,930302,R,31335,15
1115,Nongrooming_930302_R31475_002613,0,1,0,0,0,930302,R,31475,15
1116,Nongrooming_930302_R31515_002615,0,0,0,0,0,930302,R,31515,20
1117,Nongrooming_930302_R31685_002624,0,0,0,0,0,930302,R,31685,10
1118,Nongrooming_930302_R31705_002625,0,1,0,0,0,930302,R,31705,10
1119,Nongrooming_930302_R32120_002646,0,0,0,0,0,930302,R,32120,45
1120,Nongrooming_930302_R32555_002707,0,0,0,0,0,930302,R,32555,15
1121,Nongrooming_930302_R32590_002709,0,0,1,0,0,930302,R,32590,75
1122,Nongrooming_930302_R32790_002719,0,0,0,0,0,930302,R,32790,15
1123,Nongrooming_930302_R32995_002729,0,0,0,0,0,930302,R,32995,15
1124,Nongrooming_930302_R33255_002742,0,0,0,0,0,930302,R,33255,20
1125,Nongrooming_930302_R33485_002754,0,0,0,0,0,930302,R,33485,20
1126,Nongrooming_930302_R33525_002756,0,0,0,0,0,930302,R,33525,10
1127,Nongrooming_930302_R33920_002816,0,0,0,0,0,930302,R,33920,20
