,clip,target,pred_x,pred_y,pred,diff,rat,LR,start,duration
822,Nongrooming_930316_L60115_005005,0,0,0,0,0,930316,L,60115,40
823,Nongrooming_930316_L60165_005008,0,0,0,0,0,930316,L,60165,10
824,Nongrooming_930316_L60505_005025,0,0,0,0,0,930316,L,60505,50
825,Nongrooming_930316_L60565_005028,0,0,0,0,0,930316,L,60565,30
826,Nongrooming_930316_L60815_005040,0,0,0,0,0,930316,L,60815,35
827,Nongrooming_930316_L60930_005046,0,0,0,0,0,930316,L,60930,35
828,Nongrooming_930316_L61105_005055,0,0,0,0,0,930316,L,61105,20
829,Nongrooming_930316_L61155_005057,0,0,0,0,0,930316,L,61155,30
830,Nongrooming_930316_L61400_005110,0,0,0,0,0,930316,L,61400,15
831,Nongrooming_930316_L61545_005117,0,0,0,0,0,930316,L,61545,10
832,Nongrooming_930316_L61575_005118,0,0,0,0,0,930316,L,61575,20
833,Nongrooming_930316_L61605_005120,0,0,0,0,0,930316,L,61605,15
834,Nongrooming_930316_L61660_005123,0,0,0,0,0,930316,L,61660,15
835,Nongrooming_930316_L61685_005124,0,0,0,0,0,930316,L,61685,30
836,Nongrooming_930316_L61795_005129,0,0,0,0,0,930316,L,61795,20
837,Nongrooming_930316_L61840_005132,0,0,0,0,0,930316,L,61840,35
838,Nongrooming_930316_L61890_005134,0,0,0,0,0,930316,L,61890,20
839,Nongrooming_930316_L61930_005136,0,0,0,0,0,930316,L,61930,10
840,Nongrooming_930316_L62055_005142,0,0,0,0,0,930316,L,62055,15
841,Nongrooming_930316_L62095_005144,0,0,0,0,0,930316,L,62095,15
842,Nongrooming_930316_L62230_005151,0,0,0,0,0,930316,L,62230,15
843,Nongrooming_930316_L62315_005155,0,0,0,0,0,930316,L,62315,20
844,Nongrooming_930316_L62355_005157,0,0,0,0,0,930316,L,62355,25
845,Nongrooming_930316_L62400_005200,0,0,0,0,0,930316,L,62400,10
846,Nongrooming_930316_L62705_005215,0,0,0,0,0,930316,L,62705,75
847,Nongrooming_930316_L63240_005242,0,0,0,0,0,930316,L,63240,25
848,Nongrooming_930316_L63510_005255,0,1,0,0,0,930316,L,63510,20
849,Nongrooming_930316_L63820_005311,0,0,0,0,0,930316,L,63820,10
850,Nongrooming_930316_L63840_005312,0,0,0,0,0,930316,L,63840,10
851,Nongrooming_930316_L63900_005315,0,0,0,0,0,930316,L,63900,35
852,Nongrooming_930316_L63945_005317,0,0,0,0,0,930316,L,63945,20
853,Nongrooming_930316_L64020_005321,0,0,0,0,0,930316,L,64020,10
854,Nongrooming_930316_L64045_005322,0,0,0,0,0,930316,L,64045,45
855,Nongrooming_930316_L64100_005325,0,0,0,0,0,930316,L,64100,25
856,Nongrooming_930316_L64160_005328,0,0,0,0,0,930316,L,64160,15
857,Nongrooming_930316_L64185_005329,0,0,0,0,0,930316,L,64185,10
858,Nongrooming_930316_L64205_005330,0,0,0,0,0,930316,L,64205,40
859,Nongrooming_930316_L64275_005333,0,0,0,0,0,930316,L,64275,35
860,Nongrooming_930316_L64435_005341,0,0,0,0,0,930316,L,64435,40
861,Nongrooming_930316_L64485_005344,0,0,0,0,0,930316,L,64485,25
862,Nongrooming_930316_L64525_005346,0,0,0,0,0,930316,L,64525,50
863,Nongrooming_930316_L64990_005409,0,0,0,0,0,930316,L,64990,15
864,Nongrooming_930316_L65505_005435,0,1,0,0,0,930316,L,65505,15
865,Nongrooming_930316_L65660_005443,0,1,0,0,0,930316,L,65660,50
866,Nongrooming_930316_L66095_005504,0,1,0,0,0,930316,L,66095,30
867,Nongrooming_930316_L66215_005510,0,0,0,0,0,930316,L,66215,15
868,Nongrooming_930316_L66310_005515,0,0,0,0,0,930316,L,66310,30
869,Nongrooming_930316_L66465_005523,0,0,0,0,0,930316,L,66465,15
870,Nongrooming_930316_L66940_005547,0,0,0,0,0,930316,L,66940,25
871,Nongrooming_930316_L66975_005548,0,0,0,0,0,930316,L,66975,50
872,Nongrooming_930316_L67035_005551,0,0,0,0,0,930316,L,67035,10
873,Nongrooming_930316_L67100_005555,0,0,0,0,0,930316,L,67100,30
874,Nongrooming_930316_L67355_005607,0,0,0,0,0,930316,L,67355,15
875,Nongrooming_930316_L67385_005609,0,0,0,0,0,930316,L,67385,40
876,Nongrooming_930316_L67445_005612,0,0,0,0,0,930316,L,67445,165
877,Nongrooming_930316_L67995_005639,0,0,0,0,0,930316,L,67995,35
878,Nongrooming_930316_L68040_005642,0,0,0,0,0,930316,L,68040,10
879,Nongrooming_930316_L68070_005643,0,0,0,0,0,930316,L,68070,15
880,Nongrooming_930316_L68410_005700,0,0,0,0,0,930316,L,68410,55
881,Nongrooming_930316_L68480_005704,0,0,0,0,0,930316,L,68480,15
882,Nongrooming_930316_L68635_005711,0,0,0,0,0,930316,L,68635,10
883,Nongrooming_930316_L68655_005712,0,0,0,0,0,930316,L,68655,30
884,Nongrooming_930316_L68945_005727,0,0,0,0,0,930316,L,68945,15
885,Nongrooming_930316_L69200_005740,0,1,1,1,-1,930316,L,69200,25
886,Nongrooming_930316_L69255_005742,0,0,0,0,0,930316,L,69255,15
887,Nongrooming_930316_L69385_005749,0,1,1,1,-1,930316,L,69385,145
888,Nongrooming_930316_L69900_005815,0,0,0,0,0,930316,L,69900,25
889,Nongrooming_930316_L70365_005838,0,0,0,0,0,930316,L,70365,20
890,Nongrooming_930316_L70555_005847,0,0,0,0,0,930316,L,70555,20
891,Nongrooming_930316_L70925_005906,0,0,0,0,0,930316,L,70925,20
892,Nongrooming_930316_L71020_005911,0,0,0,0,0,930316,L,71020,15
893,Nongrooming_930316_L71050_005912,0,0,0,0,0,930316,L,71050,15
894,Nongrooming_930316_L71085_005914,0,0,0,0,0,930316,L,71085,10
895,Nongrooming_930316_L71105_005915,0,0,0,0,0,930316,L,71105,20
896,Nongrooming_930316_L71425_005931,0,0,0,0,0,930316,L,71425,65
897,Nongrooming_930316_L71570_005938,0,0,1,0,0,930316,L,71570,50
898,Nongrooming_930316_L71755_005947,0,0,0,0,0,930316,L,71755,25
899,Nongrooming_930316_L72205_010010,0,0,0,0,0,930316,L,72205,20
900,Nongrooming_930316_L72245_010012,0,0,0,0,0,930316,L,72245,10
901,Nongrooming_930316_L72275_010013,0,0,0,0,0,930316,L,72275,10
902,Nongrooming_930316_L72315_010015,0,0,0,0,0,930316,L,72315,155
903,Nongrooming_930316_L72570_010028,0,0,0,0,0,930316,L,72570,15
904,Nongrooming_930316_L72865_010043,0,1,1,1,-1,930316,L,72865,40
905,Nongrooming_930316_L72920_010046,0,1,1,1,-1,930316,L,72920,10
906,Nongrooming_930316_L72975_010048,0,0,1,0,0,930316,L,72975,15
907,Nongrooming_930316_L73340_010107,0,0,0,0,0,930316,L,73340,30
908,Nongrooming_930316_L73385_010109,0,0,0,0,0,930316,L,73385,15
909,Nongrooming_930316_L73465_010113,0,0,0,0,0,930316,L,73465,15
910,Nongrooming_930316_L73555_010117,0,0,0,0,0,930316,L,73555,15
911,Nongrooming_930316_L73610_010120,0,0,0,0,0,930316,L,73610,35
912,Nongrooming_930316_L73680_010124,0,0,0,0,0,930316,L,73680,45
913,Nongrooming_930316_L73830_010131,0,0,0,0,0,930316,L,73830,15
914,Nongrooming_930316_L73970_010138,0,0,0,0,0,930316,L,73970,45
915,Nongrooming_930316_L74055_010142,0,0,0,0,0,930316,L,74055,30
916,Nongrooming_930316_L74155_010147,0,0,0,0,0,930316,L,74155,20
917,Nongrooming_930316_L74190_010149,0,0,0,0,0,930316,L,74190,25
918,Nongrooming_930316_L74340_010157,0,0,0,0,0,930316,L,74340,20
919,Nongrooming_930316_L74595_010209,0,0,0,0,0,930316,L,74595,35
920,Nongrooming_930316_L74740_010217,0,0,0,0,0,930316,L,74740,15
921,Nongrooming_930316_L74765_010218,0,0,0,0,0,930316,L,74765,15
922,Nongrooming_930316_L75360_010248,0,0,0,0,0,930316,L,75360,15
923,Nongrooming_930316_L75530_010256,0,0,0,0,0,930316,L,75530,35
924,Nongrooming_930316_L75675_010303,0,0,0,0,0,930316,L,75675,15
925,Nongrooming_930316_L75705_010305,0,0,0,0,0,930316,L,75705,25
926,Nongrooming_930316_L75745_010307,0,0,0,0,0,930316,L,75745,10
927,Nongrooming_930316_L75770_010308,0,0,0,0,0,930316,L,75770,85
928,Nongrooming_930316_L75895_010314,0,0,0,0,0,930316,L,75895,25
929,Nongrooming_930316_L76365_010338,0,0,0,0,0,930316,L,76365,15
930,Nongrooming_930316_L77085_010414,0,0,1,0,0,930316,L,77085,15
931,Nongrooming_930316_L77175_010418,0,0,1,0,0,930316,L,77175,35
932,Nongrooming_930316_L77370_010428,0,0,0,0,0,930316,L,77370,40
933,Nongrooming_930316_L77930_010456,0,0,0,0,0,930316,L,77930,20
934,Nongrooming_930316_L77960_010458,0,0,1,0,0,930316,L,77960,45
935,Nongrooming_930316_L78035_010501,0,0,0,0,0,930316,L,78035,25
936,Nongrooming_930316_L78700_010535,0,0,0,0,0,930316,L,78700,15
937,Nongrooming_930316_L79065_010553,0,0,0,0,0,930316,L,79065,15
938,Nongrooming_930316_L79255_010602,0,0,0,0,0,930316,L,79255,15
939,Nongrooming_930316_L79280_010604,0,0,0,0,0,930316,L,79280,15
940,Nongrooming_930316_L79380_010609,0,0,0,0,0,930316,L,79380,20
941,Nongrooming_930316_L79755_010627,0,0,0,0,0,930316,L,79755,40
942,Nongrooming_930316_L80490_010704,0,0,1,0,0,930316,L,80490,30
943,Nongrooming_930316_L80565_010708,0,0,0,0,0,930316,L,80565,15
944,Nongrooming_930316_L80605_010710,0,0,0,0,0,930316,L,80605,25
945,Nongrooming_930316_L81285_010744,0,0,0,0,0,930316,L,81285,20
946,Nongrooming_930316_L81630_010801,0,0,0,0,0,930316,L,81630,15
947,Nongrooming_930316_L82020_010821,0,0,0,0,0,930316,L,82020,15
948,Nongrooming_930316_L82335_010836,0,0,0,0,0,930316,L,82335,15
949,Nongrooming_930316_L82390_010839,0,0,0,0,0,930316,L,82390,40
950,Nongrooming_930316_L82480_010844,0,0,0,0,0,930316,L,82480,15
951,Nongrooming_930316_L82525_010846,0,0,0,0,0,930316,L,82525,15
952,Nongrooming_930316_R00105_000005,0,0,0,0,0,930316,R,00105,115
953,Nongrooming_930316_R00465_000023,0,0,0,0,0,930316,R,00465,20
954,Nongrooming_930316_R00495_000024,0,0,0,0,0,930316,R,00495,10
955,Nongrooming_930316_R00550_000027,0,0,0,0,0,930316,R,00550,15
956,Nongrooming_930316_R00840_000042,0,0,0,0,0,930316,R,00840,295
957,Nongrooming_930316_R01145_000057,0,0,0,0,0,930316,R,01145,25
958,Nongrooming_930316_R01440_000112,0,0,0,0,0,930316,R,01440,20
959,Nongrooming_930316_R01565_000118,0,0,0,0,0,930316,R,01565,20
960,Nongrooming_930316_R01610_000120,0,0,0,0,0,930316,R,01610,15
961,Nongrooming_930316_R01660_000123,0,0,0,0,0,930316,R,01660,15
962,Nongrooming_930316_R01750_000127,0,0,0,0,0,930316,R,01750,60
963,Nongrooming_930316_R01840_000132,0,0,0,0,0,930316,R,01840,40
964,Nongrooming_930316_R01965_000138,0,0,0,0,0,930316,R,01965,20
965,Nongrooming_930316_R01995_000139,0,0,0,0,0,930316,R,01995,10
966,Nongrooming_930316_R02110_000145,0,0,0,0,0,930316,R,02110,20
967,Nongrooming_930316_R02600_000210,0,0,0,0,0,930316,R,02600,10
968,Nongrooming_930316_R02620_000211,0,0,0,0,0,930316,R,02620,20
969,Nongrooming_930316_R02860_000223,0,0,0,0,0,930316,R,02860,30
970,Nongrooming_930316_R02935_000226,0,0,0,0,0,930316,R,02935,20
971,Nongrooming_930316_R03120_000236,0,0,0,0,0,930316,R,03120,15
972,Nongrooming_930316_R03145_000237,0,0,0,0,0,930316,R,03145,15
973,Nongrooming_930316_R03260_000243,0,0,0,0,0,930316,R,03260,15
974,Nongrooming_930316_R03520_000256,0,0,1,0,0,930316,R,03520,25
975,Nongrooming_930316_R03635_000301,0,0,1,0,0,930316,R,03635,25
976,Nongrooming_930316_R03755_000307,0,1,0,0,0,930316,R,03755,20
977,Nongrooming_930316_R04100_000325,0,0,0,0,0,930316,R,04100,30
978,Nongrooming_930316_R04150_000327,0,0,0,0,0,930316,R,04150,10
979,Nongrooming_930316_R04320_000336,0,0,0,0,0,930316,R,04320,15
980,Nongrooming_930316_R04600_000350,0,0,0,0,0,930316,R,04600,15
981,Nongrooming_930316_R04735_000356,0,0,0,0,0,930316,R,04735,15
982,Nongrooming_930316_R04830_000401,0,0,0,0,0,930316,R,04830,40
983,Nongrooming_930316_R05100_000415,0,0,0,0,0,930316,R,05100,20
984,Nongrooming_930316_R05495_000434,0,0,0,0,0,930316,R,05495,15
985,Nongrooming_930316_R05575_000438,0,0,0,0,0,930316,R,05575,15
986,Nongrooming_930316_R06030_000501,0,0,0,0,0,930316,R,06030,15
987,Nongrooming_930316_R06470_000523,0,0,0,0,0,930316,R,06470,15
988,Nongrooming_930316_R07015_000550,0,0,0,0,0,930316,R,07015,30
989,Nongrooming_930316_R07075_000553,0,0,0,0,0,930316,R,07075,25
990,Nongrooming_930316_R07110_000555,0,0,0,0,0,930316,R,07110,235
991,Nongrooming_930316_R07550_000617,0,0,1,0,0,930316,R,07550,70
992,Nongrooming_930316_R08020_000641,0,1,0,0,0,930316,R,08020,15
993,Nongrooming_930316_R08100_000645,0,0,0,0,0,930316,R,08100,15
994,Nongrooming_930316_R09405_000750,0,1,0,0,0,930316,R,09405,15
995,Nongrooming_930316_R09870_000813,0,1,0,0,0,930316,R,09870,15
996,Nongrooming_930316_R10645_000852,0,0,0,0,0,930316,R,10645,15
997,Nongrooming_930316_R10885_000904,0,0,0,0,0,930316,R,10885,15
998,Nongrooming_930316_R11365_000928,0,0,0,0,0,930316,R,11365,15
999,Nongrooming_930316_R12215_001010,0,0,0,0,0,930316,R,12215,20
1000,Nongrooming_930316_R12615_001030,0,1,0,0,0,930316,R,12615,20
1001,Nongrooming_930316_R12815_001040,0,1,0,0,0,930316,R,12815,15
1002,Nongrooming_930316_R13160_001058,0,0,0,0,0,930316,R,13160,15
1003,Nongrooming_930316_R13395_001109,0,0,0,0,0,930316,R,13395,25
1004,Nongrooming_930316_R13435_001111,0,0,0,0,0,930316,R,13435,10
1005,Nongrooming_930316_R13840_001132,0,0,0,0,0,930316,R,13840,15
1006,Nongrooming_930316_R14180_001149,0,0,0,0,0,930316,R,14180,10
1007,Nongrooming_930316_R14230_001151,0,1,0,0,0,930316,R,14230,10
1008,Nongrooming_930316_R14720_001216,0,0,0,0,0,930316,R,14720,15
1009,Nongrooming_930316_R14970_001228,0,1,0,0,0,930316,R,14970,10
1010,Nongrooming_930316_R15515_001255,0,0,0,0,0,930316,R,15515,15
1011,Nongrooming_930316_R15715_001305,0,0,0,0,0,930316,R,15715,15
1012,Nongrooming_930316_R16450_001342,0,0,0,0,0,930316,R,16450,15
1013,Nongrooming_930316_R16750_001357,0,0,0,0,0,930316,R,16750,15
1014,Nongrooming_930316_R17125_001416,0,0,0,0,0,930316,R,17125,15
1015,Nongrooming_930316_R17300_001425,0,0,0,0,0,930316,R,17300,15
1016,Nongrooming_930316_R17710_001445,0,0,0,0,0,930316,R,17710,15
1017,Nongrooming_930316_R17800_001450,0,0,0,0,0,930316,R,17800,15
1018,Nongrooming_930316_R17985_001459,0,0,0,0,0,930316,R,17985,15
1019,Nongrooming_930316_R18360_001518,0,0,0,0,0,930316,R,18360,25
1020,Nongrooming_930316_R18495_001524,0,1,0,0,0,930316,R,18495,25
1021,Nongrooming_930316_R18580_001529,0,0,0,0,0,930316,R,18580,15
1022,Nongrooming_930316_R19040_001552,0,0,0,0,0,930316,R,19040,15
1023,Nongrooming_930316_R19390_001609,0,0,0,0,0,930316,R,19390,20
1024,Nongrooming_930316_R20145_001647,0,0,0,0,0,930316,R,20145,15
1025,Nongrooming_930316_R20285_001654,0,0,0,0,0,930316,R,20285,20
1026,Nongrooming_930316_R20400_001700,0,1,0,0,0,930316,R,20400,15
1027,Nongrooming_930316_R20615_001710,0,0,0,0,0,930316,R,20615,25
1028,Nongrooming_930316_R20650_001712,0,0,0,0,0,930316,R,20650,35
1029,Nongrooming_930316_R20745_001717,0,0,0,0,0,930316,R,20745,15
1030,Nongrooming_930316_R20775_001718,0,0,0,0,0,930316,R,20775,10
1031,Nongrooming_930316_R21710_001805,0,0,0,0,0,930316,R,21710,25
1032,Nongrooming_930316_R21755_001807,0,0,0,0,0,930316,R,21755,10
1033,Nongrooming_930316_R21780_001809,0,0,0,0,0,930316,R,21780,45
1034,Nongrooming_930316_R22095_001824,0,1,0,0,0,930316,R,22095,30
1035,Nongrooming_930316_R22685_001854,0,0,0,0,0,930316,R,22685,30
1036,Nongrooming_930316_R22735_001856,0,0,1,0,0,930316,R,22735,15
1037,Nongrooming_930316_R22760_001858,0,1,1,1,-1,930316,R,22760,10
1038,Nongrooming_930316_R22790_001859,0,0,0,0,0,930316,R,22790,15
1039,Nongrooming_930316_R23950_001957,0,0,0,0,0,930316,R,23950,30
1040,Nongrooming_930316_R24050_002002,0,1,1,1,-1,930316,R,24050,45
1041,Nongrooming_930316_R24380_002019,0,0,0,0,0,930316,R,24380,15
1042,Nongrooming_930316_R24800_002040,0,0,0,0,0,930316,R,24800,15
1043,Nongrooming_930316_R25520_002116,0,0,0,0,0,930316,R,25520,15
1044,Nongrooming_930316_R25655_002122,0,0,0,0,0,930316,R,25655,15
1045,Nongrooming_930316_R25930_002136,0,0,0,0,0,930316,R,25930,15
1046,Nongrooming_930316_R25995_002139,0,1,0,0,0,930316,R,25995,30
1047,Nongrooming_930316_R26040_002142,0,0,0,0,0,930316,R,26040,15
1048,Nongrooming_930316_R26085_002144,0,0,0,0,0,930316,R,26085,15
1049,Nongrooming_930316_R26275_002153,0,0,0,0,0,930316,R,26275,15
1050,Nongrooming_930316_R26755_002217,0,0,0,0,0,930316,R,26755,15
1051,Nongrooming_930316_R26915_002225,0,0,0,0,0,930316,R,26915,15
1052,Nongrooming_930316_R27510_002255,0,1,0,0,0,930316,R,27510,15
1053,Nongrooming_930316_R28135_002326,0,0,0,0,0,930316,R,28135,15
1054,Nongrooming_930316_R28255_002332,0,0,0,0,0,930316,R,28255,15
1055,Nongrooming_930316_R28440_002342,0,1,0,0,0,930316,R,28440,35
1056,Nongrooming_930316_R28610_002350,0,1,0,0,0,930316,R,28610,15
1057,Nongrooming_930316_R28860_002403,0,1,0,0,0,930316,R,28860,15
1058,Nongrooming_930316_R28955_002407,0,1,0,0,0,930316,R,28955,25
1059,Nongrooming_930316_R29005_002410,0,0,0,0,0,930316,R,29005,40
1060,Nongrooming_930316_R29100_002415,0,0,0,0,0,930316,R,29100,25
1061,Nongrooming_930316_R29135_002416,0,0,0,0,0,930316,R,29135,10
1062,Nongrooming_930316_R29155_002417,0,0,0,0,0,930316,R,29155,30
1063,Nongrooming_930316_R29650_002442,0,0,1,0,0,930316,R,29650,15
1064,Nongrooming_930316_R29675_002443,0,1,0,0,0,930316,R,29675,15
1065,Nongrooming_930316_R29705_002445,0,0,0,0,0,930316,R,29705,20
1066,Nongrooming_930316_R30775_002538,0,0,0,0,0,930316,R,30775,15
1067,Nongrooming_930316_R31025_002551,0,0,0,0,0,930316,R,31025,15
1068,Nongrooming_930316_R31055_002552,0,0,0,0,0,930316,R,31055,25
1069,Nongrooming_930316_R31090_002554,0,0,0,0,0,930316,R,31090,60
1070,Nongrooming_930316_R31160_002558,0,0,0,0,0,930316,R,31160,90
1071,Nongrooming_930316_R31265_002603,0,0,0,0,0,930316,R,31265,15
1072,Nongrooming_930316_R31290_002604,0,0,0,0,0,930316,R,31290,10
1073,Nongrooming_930316_R31505_002615,0,1,1,1,-1,930316,R,31505,10
1074,Nongrooming_930316_R31530_002616,0,1,1,1,-1,930316,R,31530,25
1075,Nongrooming_930316_R31565_002618,0,0,0,0,0,930316,R,31565,40
1076,Nongrooming_930316_R32345_002657,0,0,0,0,0,930316,R,32345,15
1077,Nongrooming_930316_R32400_002700,0,0,0,0,0,930316,R,32400,15
1078,Nongrooming_930316_R32500_002705,0,0,0,0,0,930316,R,32500,25
1079,Nongrooming_930316_R32590_002709,0,0,0,0,0,930316,R,32590,15
1080,Nongrooming_930316_R32685_002714,0,0,0,0,0,930316,R,32685,15
1081,Nongrooming_930316_R32870_002723,0,0,0,0,0,930316,R,32870,50
1082,Nongrooming_930316_R32930_002726,0,0,0,0,0,930316,R,32930,10
1083,Nongrooming_930316_R33015_002730,0,0,0,0,0,930316,R,33015,15
1084,Nongrooming_930316_R33070_002733,0,0,0,0,0,930316,R,33070,15
1085,Nongrooming_930316_R33180_002739,0,0,0,0,0,930316,R,33180,15
1086,Nongrooming_930316_R33305_002745,0,0,0,0,0,930316,R,33305,15
1087,Nongrooming_930316_R33405_002750,0,0,0,0,0,930316,R,33405,15
1088,Nongrooming_930316_R33880_002814,0,0,0,0,0,930316,R,33880,15
1089,Nongrooming_930316_R34020_002821,0,0,0,0,0,930316,R,34020,15
1090,Nongrooming_930316_R34305_002835,0,0,0,0,0,930316,R,34305,15
1091,Nongrooming_930316_R34445_002842,0,0,0,0,0,930316,R,34445,30
1092,Nongrooming_930316_R34530_002846,0,0,0,0,0,930316,R,34530,10
1093,Nongrooming_930316_R34550_002847,0,0,0,0,0,930316,R,34550,15
1094,Nongrooming_930316_R34575_002848,0,0,0,0,0,930316,R,34575,10
1095,Nongrooming_930316_R34820_002901,0,0,0,0,0,930316,R,34820,15
1096,Nongrooming_930316_R35190_002919,0,0,1,0,0,930316,R,35190,35
1097,Nongrooming_930316_R35235_002921,0,0,0,0,0,930316,R,35235,10
1098,Nongrooming_930316_R35285_002924,0,0,0,0,0,930316,R,35285,15
1099,Nongrooming_930316_R35355_002927,0,0,0,0,0,930316,R,35355,15
1100,Nongrooming_930316_R35435_002931,0,0,0,0,0,930316,R,35435,15
1101,Nongrooming_930316_R35510_002935,0,0,0,0,0,930316,R,35510,15
1102,Nongrooming_930316_R35695_002944,0,0,0,0,0,930316,R,35695,25
1103,Nongrooming_930316_R35755_002947,0,0,0,0,0,930316,R,35755,25
1104,Nongrooming_930316_R35830_002951,0,0,0,0,0,930316,R,35830,25
1105,Nongrooming_930316_R35895_002954,0,0,0,0,0,930316,R,35895,15
1106,Nongrooming_930316_R36260_003013,0,0,0,0,0,930316,R,36260,20
1107,Nongrooming_930316_R36325_003016,0,0,0,0,0,930316,R,36325,15
1108,Nongrooming_930316_R36500_003025,0,0,0,0,0,930316,R,36500,15
1109,Nongrooming_930316_R36605_003030,0,0,0,0,0,930316,R,36605,15
1110,Nongrooming_930316_R36745_003037,0,0,0,0,0,930316,R,36745,15
1111,Nongrooming_930316_R36810_003040,0,0,0,0,0,930316,R,36810,15
1112,Nongrooming_930316_R37190_003059,0,0,0,0,0,930316,R,37190,30
1113,Nongrooming_930316_R37235_003101,0,1,0,0,0,930316,R,37235,35
1114,Nongrooming_930316_R37280_003104,0,0,0,0,0,930316,R,37280,40
1115,Nongrooming_930316_R37335_003106,0,0,0,0,0,930316,R,37335,10
1116,Nongrooming_930316_R37380_003109,0,0,0,0,0,930316,R,37380,20
1117,Nongrooming_930316_R37410_003110,0,0,0,0,0,930316,R,37410,30
1118,Nongrooming_930316_R37450_003112,0,0,0,0,0,930316,R,37450,40
1119,Nongrooming_930316_R37510_003115,0,0,0,0,0,930316,R,37510,20
1120,Nongrooming_930316_R37545_003117,0,0,0,0,0,930316,R,37545,10
1121,Nongrooming_930316_R37635_003121,0,0,0,0,0,930316,R,37635,25
1122,Nongrooming_930316_R37670_003123,0,0,0,0,0,930316,R,37670,45
1123,Nongrooming_930316_R37745_003127,0,0,0,0,0,930316,R,37745,15
1124,Nongrooming_930316_R37860_003133,0,0,1,0,0,930316,R,37860,155
1125,Nongrooming_930316_R38205_003150,0,1,1,1,-1,930316,R,38205,50
1126,Nongrooming_930316_R38285_003154,0,1,1,1,-1,930316,R,38285,25
1127,Nongrooming_930316_R38330_003156,0,1,1,1,-1,930316,R,38330,10
1128,Nongrooming_930316_R38355_003157,0,1,1,1,-1,930316,R,38355,35
1129,Nongrooming_930316_R38795_003219,0,0,1,0,0,930316,R,38795,15
1130,Nongrooming_930316_R38835_003221,0,1,0,0,0,930316,R,38835,15
1131,Nongrooming_930316_R39040_003232,0,0,0,0,0,930316,R,39040,15
1132,Nongrooming_930316_R39190_003239,0,0,0,0,0,930316,R,39190,15
1133,Nongrooming_930316_R39405_003250,0,0,0,0,0,930316,R,39405,20
1134,Nongrooming_930316_R39530_003256,0,0,0,0,0,930316,R,39530,15
1135,Nongrooming_930316_R39855_003312,0,0,0,0,0,930316,R,39855,15
1136,Nongrooming_930316_R40135_003326,0,0,0,0,0,930316,R,40135,15
1137,Nongrooming_930316_R40185_003329,0,1,1,1,-1,930316,R,40185,25
1138,Nongrooming_930316_R40910_003405,0,1,1,1,-1,930316,R,40910,30
1139,Nongrooming_930316_R40950_003407,0,0,0,0,0,930316,R,40950,10
1140,Nongrooming_930316_R41140_003417,0,0,0,0,0,930316,R,41140,30
1141,Nongrooming_930316_R41185_003419,0,0,0,0,0,930316,R,41185,20
1142,Nongrooming_930316_R41460_003433,0,1,1,1,-1,930316,R,41460,30
1143,Nongrooming_930316_R41510_003435,0,1,0,0,0,930316,R,41510,15
1144,Nongrooming_930316_R41645_003442,0,1,0,0,0,930316,R,41645,15
1145,Nongrooming_930316_R41950_003457,0,0,0,0,0,930316,R,41950,15
1146,Nongrooming_930316_R41990_003459,0,0,0,0,0,930316,R,41990,10
1147,Nongrooming_930316_R42020_003501,0,0,0,0,0,930316,R,42020,10
1148,Nongrooming_930316_R42040_003502,0,0,0,0,0,930316,R,42040,10
1149,Nongrooming_930316_R42170_003508,0,0,0,0,0,930316,R,42170,20
1150,Nongrooming_930316_R42365_003518,0,0,0,0,0,930316,R,42365,15
1151,Nongrooming_930316_R42420_003521,0,0,0,0,0,930316,R,42420,15
1152,Nongrooming_930316_R42680_003534,0,0,0,0,0,930316,R,42680,35
1153,Nongrooming_930316_R42815_003540,0,0,0,0,0,930316,R,42815,20
1154,Nongrooming_930316_R42890_003544,0,0,0,0,0,930316,R,42890,15
1155,Nongrooming_930316_R43125_003556,0,0,0,0,0,930316,R,43125,20
1156,Nongrooming_930316_R43260_003603,0,0,0,0,0,930316,R,43260,60
1157,Nongrooming_930316_R43395_003609,0,0,0,0,0,930316,R,43395,20
1158,Nongrooming_930316_R43605_003620,0,0,0,0,0,930316,R,43605,15
1159,Nongrooming_930316_R44100_003645,0,1,1,1,-1,930316,R,44100,15
1160,Nongrooming_930316_R44300_003655,0,1,1,1,-1,930316,R,44300,15
1161,Nongrooming_930316_R44335_003656,0,1,1,1,-1,930316,R,44335,40
1162,Nongrooming_930316_R44465_003703,0,0,0,0,0,930316,R,44465,10
1163,Nongrooming_930316_R44490_003704,0,0,0,0,0,930316,R,44490,20
1164,Nongrooming_930316_R45035_003731,0,0,0,0,0,930316,R,45035,70
1165,Nongrooming_930316_R45115_003735,0,0,0,0,0,930316,R,45115,25
1166,Nongrooming_930316_R45160_003738,0,0,0,0,0,930316,R,45160,40
1167,Nongrooming_930316_R45290_003744,0,1,1,1,-1,930316,R,45290,75
1168,Nongrooming_930316_R45615_003800,0,0,0,0,0,930316,R,45615,25
1169,Nongrooming_930316_R45945_003817,0,0,1,0,0,930316,R,45945,45
1170,Nongrooming_930316_R46305_003835,0,0,0,0,0,930316,R,46305,15
1171,Nongrooming_930316_R46350_003837,0,0,0,0,0,930316,R,46350,115
1172,Nongrooming_930316_R47010_003910,0,0,0,0,0,930316,R,47010,15
1173,Nongrooming_930316_R47150_003917,0,0,0,0,0,930316,R,47150,15
1174,Nongrooming_930316_R47340_003927,0,1,1,1,-1,930316,R,47340,20
